,State_Name,County,City,Zip_Code,Lat,Lon,Mean
20513,New York,Albany County,Bronx,10452,40.83674370000001,-73.92544699999999,48073
20514,New York,Albany County,Bronx,10461,40.8384912,-73.8475792,40740
20515,New York,Albany County,Bronx,10453,40.8513727,-73.9194855,48205
20516,New York,Albany County,Bronx,10462,40.8408055,-73.85827940000001,58164
20517,New York,Albany County,Elmira,14905,42.0864045,-76.8251795,63865
20518,New York,Albany County,Bronx,10462,40.8384785,-73.8565158,68804
20519,New York,Albany County,Bronx,10452,40.8454981,-73.91994770000001,27010
20520,New York,Albany County,Bronx,10453,40.8480444,-73.9167104,30108
20521,New York,Albany County,Bronx,10460,40.8371927,-73.86227190000001,52263
20522,New York,Albany County,Bronx,10460,40.837407,-73.86974029999999,34524
20523,New York,Albany County,Bronx,10462,40.835687799999995,-73.855205,52227
20524,New York,Albany County,Bronx,10462,40.8564763,-73.8654305,37198
20525,New York,Albany County,Bronx,10457,40.8401399,-73.910972,53380
20526,New York,Albany County,Bronx,10457,40.846092799999994,-73.9072191,37632
20527,New York,Albany County,Bronx,10457,40.84621920000001,-73.9024562,32585
20528,New York,Albany County,Horseheads,14845,42.1672451,-76.8243943,54084
20529,New York,Albany County,Bronx,10453,40.8521471,-73.90457190000001,22761
20530,New York,Albany County,Bronx,10468,40.86004260000001,-73.89957059999999,42947
20531,New York,Albany County,Bronx,10453,40.8589133,-73.9028682,26721
20532,New York,Albany County,Bronx,10453,40.8531471,-73.9061863,31998
20533,New York,Albany County,Bronx,10453,40.8528793,-73.9154618,28840
20534,New York,Albany County,Bronx,10462,40.8553409,-73.85840970000001,79194
20535,New York,Albany County,Bronx,10453,40.8565412,-73.90773359999999,10748
20536,New York,Albany County,Bronx,10453,40.8605351,-73.9089405,29321
20537,New York,Albany County,Bronx,10468,40.864766700000004,-73.9044668,36800
20538,New York,Albany County,Bronx,10461,40.8474521,-73.83410529999999,66366
20539,New York,Albany County,Norwich,13815,42.533025099999996,-75.52718420000001,57505
20540,New York,Albany County,Bronx,10468,40.8693519,-73.9012276,36673
20541,New York,Albany County,Bronx,10463,40.8738945,-73.9032292,41258
20542,New York,Albany County,Bronx,10461,40.8430282,-73.8126025,97472
20543,New York,Albany County,Bronx,10463,40.8825609,-73.8972673,56356
20544,New York,Albany County,Bronx,10463,40.8864295,-73.90256690000001,58842
20545,New York,Albany County,Bronx,10461,40.8542921,-73.8514721,112491
20546,New York,Albany County,Bronx,10463,40.879277200000004,-73.91587870000001,117099
20547,New York,Albany County,Bronx,10463,40.8849265,-73.91184150000001,100274
20548,New York,Albany County,Bronx,10463,40.8832399,-73.9179338,113492
20549,New York,Albany County,Bronx,10463,40.8931511,-73.91057430000001,93265
20550,New York,Albany County,Champlain,12919,44.9662826,-73.4368949,62284
20551,New York,Albany County,Bronx,10469,40.862061600000004,-73.8424492,77676
20552,New York,Albany County,Bronx,10471,40.905341799999995,-73.90758050000001,97935
20553,New York,Albany County,Bronx,10467,40.8617366,-73.86313009999999,41604
20554,New York,Albany County,Bronx,10467,40.8633818,-73.86894129999999,57479
20555,New York,Albany County,Bronx,10469,40.8684895,-73.8688853,24566
20556,New York,Albany County,Bronx,10469,40.868440500000005,-73.86292320000001,54669
20557,New York,Albany County,Bronx,10471,40.9040602,-73.89869,93618
20558,New York,Albany County,Bronx,10471,40.89506970000001,-73.8999975,82551
20559,New York,Albany County,Bronx,10475,40.8739753,-73.8426047,48440
20560,New York,Albany County,Bronx,10460,40.8445438,-73.88275759999999,13978
20561,New York,Albany County,Plattsburgh,12901,44.693449799999996,-73.45595240000002,30288
20562,New York,Albany County,Bronx,10460,40.845408299999995,-73.88577690000001,41094
20563,New York,Albany County,Bronx,10457,40.8425596,-73.8929199,40352
20564,New York,Albany County,Bronx,10467,40.873802500000004,-73.8632803,58347
20565,New York,Albany County,Bronx,10457,40.850306200000006,-73.892669,28376
20566,New York,Albany County,Bronx,10457,40.8515742,-73.8987777,31910
20567,New York,Albany County,Bronx,10457,40.852011299999994,-73.9011562,54857
20568,New York,Albany County,Bronx,10457,40.8561826,-73.89250559999999,34126
20569,New York,Albany County,Bronx,10469,40.8796354,-73.84840009999999,60146
20570,New York,Albany County,Bronx,10458,40.8564001,-73.88499770000001,37971
20571,New York,Albany County,Bronx,10467,40.8832885,-73.8647381,45041
20572,New York,Albany County,Canaan,12029,42.407900299999994,-73.4617626,85317
20573,New York,Albany County,Bronx,10466,40.886479200000004,-73.8633993,36492
20574,New York,Albany County,Bronx,10458,40.8618648,-73.8853878,27435
20575,New York,Albany County,Bronx,10458,40.86042379999999,-73.89476490000001,28358
20576,New York,Albany County,Bronx,10458,40.8678463,-73.8921974,45766
20577,New York,Albany County,Bronx,10466,40.8861691,-73.8513487,52723
20578,New York,Albany County,Bronx,10458,40.865878,-73.8889613,43746
20579,New York,Albany County,Bronx,10458,40.869144399999996,-73.88699720000001,34451
20580,New York,Albany County,Bronx,10468,40.8755828,-73.8871372,44537
20581,New York,Albany County,Bronx,10470,40.903552399999995,-73.854095,65888
20582,New York,Albany County,Bronx,10466,40.897115500000005,-73.8584637,36660
20583,New York,Albany County,Hudson,12534,42.23008,-73.79552009999999,65821
20584,New York,Albany County,Bronx,10466,40.8930261,-73.8598556,30797
20585,New York,Albany County,Bronx,10467,40.877068200000004,-73.877321,55713
20586,New York,Albany County,Bronx,10458,40.8710473,-73.8790905,43187
20587,New York,Albany County,Bronx,10467,40.874949900000004,-73.87429250000001,46427
20588,New York,Albany County,Bronx,10467,40.8795983,-73.871616,41988
20589,New York,Albany County,Bronx,10467,40.895230100000006,-73.8812755,46590
20590,New York,Albany County,Bronx,10466,40.8995005,-73.8437344,73678
20591,New York,Albany County,Bronx,10470,40.9003682,-73.8641477,86124
20592,New York,Albany County,Bronx,10466,40.8824438,-73.84264809999999,78583
20593,New York,Albany County,Bronx,10475,40.8794276,-73.83410620000001,21283
20594,New York,Albany County,Truxton,13158,42.671995,-75.98422579999999,62457
20595,New York,Albany County,Bronx,10475,40.8695935,-73.7958478,0
20596,New York,Albany County,Binghamton,13905,42.1072646,-75.9413012,47925
20597,New York,Albany County,Binghamton,13901,42.1180749,-75.89859759999999,34977
20598,New York,Albany County,Binghamton,13904,42.11073,-75.87371949999999,57706
20599,New York,Albany County,Binghamton,13905,42.102773799999994,-75.9246835,35275
20600,New York,Albany County,Binghamton,13905,42.0949492,-75.9245083,18516
20601,New York,Albany County,Schenectady,12303,42.7294529,-73.91097950000001,104642
20602,New York,Albany County,Binghamton,13903,42.082058,-75.90419720000001,71987
20603,New York,Albany County,Maine,13802,42.1961172,-76.016638,69267
20604,New York,Albany County,Marathon,13803,42.379304299999994,-76.05599690000001,59141
20605,New York,Albany County,Binghamton,13901,42.1953666,-75.9266761,60107
20606,New York,Albany County,Marathon,13803,42.491344399999996,-75.9623665,59952
20607,New York,Albany County,Harpursville,13787,42.17950379999999,-75.650355,58456
20608,New York,Albany County,Windsor,13865,42.0638261,-75.67241829999999,62465
20609,New York,Albany County,Conklin,13748,42.0407205,-75.8350383,71306
20610,New York,Albany County,Binghamton,13905,42.130533500000006,-75.91815749999999,60129
20611,New York,Albany County,Endwell,13760,42.113195700000006,-76.02795959999999,69860
20612,New York,Albany County,Endicott,13760,42.137958700000006,-76.07703029999999,85449
20613,New York,Albany County,Endicott,13760,42.1103346,-76.05161030000001,44445
20614,New York,Albany County,Endicott,13760,42.0990091,-76.0642047,39871
20615,New York,Albany County,Binghamton,13905,42.1141366,-75.9591539,43418
20616,New York,Albany County,Johnson City,13790,42.136332700000004,-75.9646183,52708
20617,New York,Albany County,Delhi,13753,42.2721121,-74.92654350000001,112500
20618,New York,Albany County,Vestal,13850,42.0850219,-76.0305707,69632
20619,New York,Albany County,Vestal,13850,42.0335405,-76.045135,90454
20620,New York,Albany County,Salamanca,14779,42.1241177,-78.67041590000001,39349
20621,New York,Albany County,West Valley,14171,42.4350761,-78.70202409999999,67016
20622,New York,Albany County,Cattaraugus,14719,42.3186033,-78.96118249999999,46589
20623,New York,Albany County,Franklinville,14737,42.3342685,-78.5272433,50276
20624,New York,Albany County,Allegany,14706,42.1451195,-78.5713158,51080
20625,New York,Albany County,Bradford,16701,42.0601841,-78.6744166,45992
20626,New York,Albany County,Olean,14760,42.076353399999995,-78.451009,55145
20627,New York,Albany County,Hinsdale,14743,42.2458391,-78.41943459999999,53022
20628,New York,Albany County,Hyde Park,12538,41.8642607,-73.8195747,100825
20629,New York,Albany County,Cato,13033,43.1677843,-76.5390298,65360
20630,New York,Albany County,Port Byron,13140,42.9949698,-76.6525354,81255
20631,New York,Albany County,Moravia,13118,42.6891179,-76.35683420000001,62657
20632,New York,Albany County,Aurora,13026,42.8173942,-76.56777559999999,80625
20633,New York,Albany County,Auburn,13021,42.945451899999995,-76.58239520000001,33105
20634,New York,Albany County,Auburn,13021,42.936578000000004,-76.548585,42079
20635,New York,Albany County,Auburn,13021,42.918237,-76.5774991,46847
20636,New York,Albany County,Jamestown,14701,42.1122275,-79.2195681,30759
20637,New York,Albany County,Jamestown,14701,42.092925799999996,-79.2598323,62215
20638,New York,Albany County,Jamestown,14701,42.0961719,-79.2182771,48614
20639,New York,Albany County,Fishkill,12524,41.5362786,-73.91625440000001,87731
20640,New York,Albany County,Jamestown,14701,42.08213189999999,-79.2521336,67755
20641,New York,Albany County,Dunkirk,14048,42.4814623,-79.3176162,50956
20642,New York,Albany County,Fredonia,14063,42.442192999999996,-79.3188198,71846
20643,New York,Albany County,Fredonia,14063,42.409262,-79.3576416,54140
20644,New York,Albany County,Mayville,14757,42.2232066,-79.5251619,59415
20645,New York,Albany County,Westfield,14787,42.2857749,-79.6041528,62887
20646,New York,Albany County,Panama,14767,42.0808781,-79.46170179999999,57800
20647,New York,Albany County,Jamestown,14701,42.0990518,-79.3376011,56365
20648,New York,Albany County,Falconer,14733,42.1451719,-79.226413,99202
20649,New York,Albany County,Elmira,14901,42.1035539,-76.804201,35459
20650,New York,Albany County,Lagrangeville,12540,41.690605700000006,-73.81474870000001,115983
20651,New York,Albany County,Elmira,14905,42.0864045,-76.8251795,46504
20652,New York,Albany County,Elmira,14904,42.079369299999996,-76.7917729,34387
20653,New York,Albany County,Elmira,14904,42.073594299999996,-76.8122272,41335
20654,New York,Albany County,Big Flats,14814,42.138489899999996,-76.9137559,76579
20655,New York,Albany County,Horseheads,14845,42.1672451,-76.8243943,44637
20656,New York,Albany County,Horseheads,14845,42.1577249,-76.77887340000001,79480
20657,New York,Albany County,Elmira,14905,42.0977881,-76.8452641,100110
20658,New York,Albany County,Elmira,14904,42.064682299999994,-76.82246479999999,52066
20659,New York,Albany County,Sherburne,13460,42.6939737,-75.48121440000001,50785
20660,New York,Albany County,Norwich,13815,42.533025099999996,-75.52718420000001,41668
20661,New York,Albany County,Pleasant Valley,12569,41.7460942,-73.79057519999999,76791
20662,New York,Albany County,New Berlin,13411,42.592133600000004,-75.4207779,66823
20663,New York,Albany County,Oxford,13830,42.458192,-75.7308689,57543
20664,New York,Albany County,Greene,13778,42.370661600000005,-75.7399595,72155
20665,New York,Albany County,Champlain,12919,44.9662826,-73.4368949,69084
20666,New York,Albany County,Mooers,12958,44.9014661,-73.6691956,53593
20667,New York,Albany County,West Chazy,12992,44.7881932,-73.5029266,74274
20668,New York,Albany County,Plattsburgh,12901,44.727797100000004,-73.39441590000001,68558
20669,New York,Albany County,Plattsburgh,12901,44.6943354,-73.4744018,74071
20670,New York,Albany County,Saranac,12981,44.6597454,-73.5844214,82523
20671,New York,Albany County,Peru,12972,44.581070600000004,-73.56366259999999,79062
20672,New York,Albany County,Wappingers Falls,12590,41.603212,-73.93281640000001,89987
20673,New York,Albany County,Plattsburgh,12901,44.6510708,-73.4406978,45768
20674,New York,Albany County,Chatham,12037,42.4255821,-73.5820765,114504
20675,New York,Albany County,Coxsackie,12051,42.3168749,-73.755319,68292
20676,New York,Albany County,Craryville,12521,42.2292405,-73.521396,86635
20677,New York,Albany County,Hudson,12534,42.23008,-73.79552009999999,40519
20678,New York,Albany County,Germantown,12526,42.1389438,-73.7971179,71953
20679,New York,Albany County,Pine Plains,12567,42.0606071,-73.713148,79003
20680,New York,Albany County,Homer,13077,42.7079288,-76.1728673,87055
20681,New York,Albany County,Mcgraw,13101,42.5870167,-76.1131464,68488
20682,New York,Albany County,Cortland,13045,42.6048946,-76.19219609999999,50358
20683,New York,Albany County,Wappingers Falls,12590,41.6042347,-73.85927990000002,101451
20684,New York,Albany County,Cortland,13045,42.5983802,-76.23459009999999,101487
20685,New York,Albany County,Cortland,13045,42.4779417,-76.1628829,69536
20686,New York,Albany County,Davenport,13750,42.3808093,-74.86113929999999,61178
20687,New York,Albany County,Unadilla,13849,42.3067057,-75.2760262,47386
20688,New York,Albany County,Walton,13856,42.1735179,-75.12695,24505
20689,New York,Albany County,South Kortright,13842,42.3066571,-74.7172235,56633
20690,New York,Albany County,Margaretville,12455,42.160370799999995,-74.62807540000001,39097
20691,New York,Albany County,Amenia,12501,41.8303067,-73.5344503,89140
20692,New York,Albany County,Poughquag,12570,41.588,-73.69587320000001,132844
20693,New York,Albany County,Dover Plains,12522,41.6999367,-73.5656742,46380
20694,New York,Albany County,Beacon,12508,41.4973177,-73.9757369,77515
20695,New York,Albany County,Wappingers Falls,12590,41.609896299999996,-73.8010737,75739
20696,New York,Albany County,Hopewell Junction,12533,41.513470700000006,-73.8077327,86452
20697,New York,Albany County,Beacon,12508,41.4724347,-73.9618303,64289
20698,New York,Albany County,Fishkill,12524,41.5339425,-73.8927543,71335
20699,New York,Albany County,Hyde Park,12538,41.7697276,-73.8850699,103716
20700,New York,Albany County,Lagrangeville,12540,41.6787749,-73.76561219999999,111244
20701,New York,Albany County,Red Hook,12571,41.9780963,-73.7830124,83979
20702,New York,Albany County,Pawling,12564,41.5636087,-73.5993385,66055
20703,New York,Albany County,Pleasant Valley,12569,41.7690471,-73.78908059999999,80217
20704,New York,Albany County,Poughkeepsie,12603,41.7091414,-73.87561529999999,68835
20705,New York,Albany County,Wappingers Falls,12590,41.5981561,-73.9169449,65388
20706,New York,Albany County,Poughkeepsie,12603,41.6616506,-73.89465870000001,112721
20707,New York,Albany County,Poughkeepsie,12601,41.6333135,-73.9003757,101483
20708,New York,Albany County,Red Hook,12571,42.00323710000001,-73.845828,101004
20709,New York,Albany County,Rhinebeck,12572,41.928804,-73.91028370000001,83986
20710,New York,Albany County,Wappingers Falls,12590,41.6042347,-73.85927990000002,100057
20711,New York,Albany County,Wappingers Falls,12590,41.5639685,-73.9530965,92507
20712,New York,Albany County,Durham,12422,42.479476500000004,-74.1786077,67997
20713,New York,Albany County,Millbrook,12545,41.7845676,-73.694326,89591
20714,New York,Albany County,Beacon,12508,41.4973177,-73.9757369,96291
20715,New York,Albany County,Poughkeepsie,12601,41.7105131,-73.9238613,48809
20716,New York,Albany County,Poughkeepsie,12601,41.6872212,-73.9269228,81028
20717,New York,Albany County,Buffalo,14220,42.847626399999996,-78.81712809999999,59820
20718,New York,Albany County,Poughkeepsie,12603,41.6780635,-73.908516,90824
20719,New York,Albany County,Poughkeepsie,12603,41.6822758,-73.88754890000001,82918
20720,New York,Albany County,Buffalo,14220,42.8528428,-78.82790779999999,41098
20721,New York,Albany County,Buffalo,14220,42.8371467,-78.80721779999999,101259
20722,New York,Albany County,Buffalo,14220,42.8539069,-78.81652159999999,64223
20723,New York,Albany County,Buffalo,14204,42.884142,-78.8600283,26724
20724,New York,Albany County,Buffalo,14212,42.881392600000005,-78.8352386,27866
20725,New York,Albany County,Buffalo,14206,42.8935965,-78.8112846,19808
20726,New York,Albany County,Buffalo,14211,42.8987939,-78.8342606,16363
20727,New York,Albany County,Buffalo,14211,42.903550700000004,-78.8059328,32779
20728,New York,Albany County,Buffalo,14206,42.8935965,-78.8112846,38358
20729,New York,Albany County,Buffalo,14208,42.9094528,-78.8489615,34820
20730,New York,Albany County,Buffalo,14211,42.9088227,-78.8364554,26055
20731,New York,Albany County,Buffalo,14211,42.91559470000001,-78.8090502,34956
20732,New York,Albany County,Buffalo,14214,42.9341615,-78.8365638,34645
20733,New York,Albany County,Buffalo,14215,42.944759600000005,-78.80717340000001,46912
20734,New York,Albany County,Buffalo,14215,42.9371988,-78.80512579999998,47954
20735,New York,Albany County,Buffalo,14214,42.9554921,-78.828757,56471
20736,New York,Albany County,Buffalo,14216,42.948723,-78.848836,88980
20737,New York,Albany County,Buffalo,14216,42.9556555,-78.8584816,57190
20738,New York,Albany County,Buffalo,14209,42.929477500000004,-78.8605447,87192
20739,New York,Albany County,Buffalo,14211,42.9088227,-78.8364554,23979
20740,New York,Albany County,Buffalo,14207,42.951173299999994,-78.886613,24168
20741,New York,Albany County,Buffalo,14207,42.9611512,-78.90046120000001,31180
20742,New York,Albany County,Buffalo,14213,42.917721,-78.8964905,34713
20743,New York,Albany County,Buffalo,14213,42.9240064,-78.8822363,51199
20744,New York,Albany County,Buffalo,14213,42.9134654,-78.8822804,27784
20745,New York,Albany County,Buffalo,14201,42.898553,-78.8761113,57330
20746,New York,Albany County,Buffalo,14213,42.9036315,-78.8870611,20812
20747,New York,Albany County,Buffalo,14202,42.889044,-78.8826278,37906
20748,New York,Albany County,Grand Island,14072,43.0423473,-78.96895740000001,89553
20749,New York,Albany County,Tonawanda,14150,43.0134529,-78.8803895,55428
20750,New York,Albany County,Buffalo,14215,42.9308668,-78.80667070000001,20293
20751,New York,Albany County,Tonawanda,14150,42.9966627,-78.83928370000001,70696
20752,New York,Albany County,Tonawanda,14150,42.9858453,-78.8300395,91214
20753,New York,Albany County,Buffalo,14223,42.975527,-78.8343789,57037
20754,New York,Albany County,Buffalo,14223,42.964531,-78.8325004,62690
20755,New York,Albany County,Buffalo,14223,42.9751573,-78.86161120000001,96926
20756,New York,Albany County,Tonawanda,14150,42.991942,-78.9081219,30977
20757,New York,Albany County,Kenmore,14217,42.9662492,-78.8627824,91650
20758,New York,Albany County,Buffalo,14217,42.9638164,-78.883534,65878
20759,New York,Albany County,Williamsville,14221,42.9849532,-78.7169733,79741
20760,New York,Albany County,Williamsville,14221,42.9954518,-78.7181701,115435
20761,New York,Albany County,Buffalo,14208,42.924611600000006,-78.8487553,40716
20762,New York,Albany County,Amherst,14228,43.037065999999996,-78.81604300000001,89223
20763,New York,Albany County,Williamsville,14221,43.0135484,-78.7527391,114258
20764,New York,Albany County,Amherst,14226,42.9898344,-78.80923320000001,58134
20765,New York,Albany County,Amherst,14226,42.974323,-78.808879,78447
20766,New York,Albany County,Amherst,14226,42.9685662,-78.77141759999999,105728
20767,New York,Albany County,Williamsville,14221,42.9670719,-78.7231426,82440
20768,New York,Albany County,Depew,14043,42.903506,-78.7100715,55138
20769,New York,Albany County,Cheektowaga,14225,42.920649600000004,-78.74567459999999,61193
20770,New York,Albany County,Cheektowaga,14225,42.9409039,-78.7602375,66160
20771,New York,Albany County,Buffalo,14215,42.9094591,-78.79029770000001,41345
20772,New York,Albany County,Buffalo,14207,42.93427,-78.8835642,0
20773,New York,Albany County,Cheektowaga,14225,42.901038799999995,-78.74173490000001,57744
20774,New York,Albany County,West Seneca,14224,42.865845,-78.725288,56268
20775,New York,Albany County,Cheektowaga,14206,42.88615789999999,-78.7644676,36362
20776,New York,Albany County,West Seneca,14224,42.8536445,-78.7295495,72595
20777,New York,Albany County,West Seneca,14224,42.8450837,-78.7674925,51796
20778,New York,Albany County,Lackawanna,14218,42.8208162,-78.7873853,70152
20779,New York,Albany County,Lackawanna,14218,42.8103804,-78.8303181,35103
20780,New York,Albany County,Blasdell,14219,42.7965822,-78.83238670000001,64622
20781,New York,Albany County,Hamburg,14075,42.783806799999994,-78.8444927,53320
20782,New York,Albany County,Lake View,14085,42.7234383,-78.9255412,86803
20783,New York,Albany County,Buffalo,14213,42.9036315,-78.8870611,37913
20784,New York,Albany County,Hamburg,14075,42.7192237,-78.81903309999998,94674
20785,New York,Albany County,Orchard Park,14127,42.7318926,-78.76741659999999,100901
20786,New York,Albany County,Orchard Park,14127,42.784129,-78.7714726,68358
20787,New York,Albany County,East Aurora,14052,42.7616733,-78.616437,77128
20788,New York,Albany County,Lancaster,14086,42.8708208,-78.6277374,134029
20789,New York,Albany County,Lancaster,14086,42.92536810000001,-78.6781996,92000
20790,New York,Albany County,Lancaster,14086,42.9077776,-78.66886,63834
20791,New York,Albany County,Williamsville,14221,42.98809620000001,-78.6707624,118619
20792,New York,Albany County,Clarence,14031,42.9831277,-78.6142583,83414
20793,New York,Albany County,Alden,14004,42.8988786,-78.49460690000001,66095
20794,New York,Albany County,Tonawanda,14150,43.0075631,-78.8962198,58682
20795,New York,Albany County,East Aurora,14052,42.739402399999996,-78.51759129999999,84167
20796,New York,Albany County,Hamburg,14075,42.6456039,-78.780824,81855
20797,New York,Albany County,Derby,14047,42.7010841,-78.98695190000001,72810
20798,New York,Albany County,Angola,14006,42.6271037,-79.0819518,76462
20799,New York,Albany County,Springville,14141,42.5453281,-78.70304870000001,65235
20800,New York,Albany County,Buffalo,14220,42.874132700000004,-78.85911800000001,38268
20801,New York,Albany County,Buffalo,14206,42.8779088,-78.807948,42461
20802,New York,Albany County,Buffalo,14215,42.9255252,-78.8296037,46684
20803,New York,Albany County,West Seneca,14224,42.8254483,-78.717589,73698
20804,New York,Albany County,Gowanda,14070,42.490130900000004,-78.8564325,74949
20805,New York,Albany County,Buffalo,14223,42.9751573,-78.86161120000001,81438
20806,New York,Albany County,Lake Placid,12946,44.37279829999999,-73.892043,71151
20807,New York,Albany County,Elizabethtown,12932,44.2939648,-73.5215464,67668
20808,New York,Albany County,Port Henry,12974,44.054966799999995,-73.53261859999999,96328
20809,New York,Albany County,Schroon Lake,12870,43.8554331,-73.7616287,47166
20810,New York,Albany County,Fort Covington,12937,44.939463399999994,-74.4801977,46446
20811,New York,Albany County,Malone,12953,44.7849676,-74.25841679999999,44806
20812,New York,Albany County,St Regis Falls,12980,44.5271055,-74.4235285,108132
20813,New York,Albany County,Saranac Lake,12983,44.3090909,-74.2404396,86262
20814,New York,Albany County,Broadalbin,12025,43.0621366,-74.2456371,65562
20815,New York,Albany County,St Johnsville,13452,43.1185715,-74.6244437,58706
20816,New York,Albany County,East Amherst,14051,43.0465236,-78.71035400000001,95585
20817,New York,Albany County,Gloversville,12078,43.0535726,-74.3576989,47579
20818,New York,Albany County,Gloversville,12078,43.064629,-74.3324559,67288
20819,New York,Albany County,Johnstown,12095,43.0077877,-74.3768236,80067
20820,New York,Albany County,Broadalbin,12025,43.0763326,-74.152367,64742
20821,New York,Albany County,Elba,14058,43.0910589,-78.2032421,46049
20822,New York,Albany County,Batavia,14020,42.9969885,-78.22798929999999,54259
20823,New York,Albany County,Andover,14806,42.1465916,-77.8149561,55285
20824,New York,Albany County,Batavia,14020,42.9933562,-78.1928288,32134
20825,New York,Albany County,Le Roy,14482,42.993331,-78.0247372,63709
20826,New York,Albany County,Pavilion,14525,42.90804979999999,-78.06917209999999,60369
20827,New York,Albany County,Coeymans,12045,42.420048200000004,-73.8625875,99090
20828,New York,Albany County,Amherst,14228,43.0028095,-78.781678,5000
20829,New York,Albany County,Tannersville,12485,42.1655144,-74.1523619,65669
20830,New York,Albany County,Cairo,12413,42.2811931,-74.0328877,70839
20831,New York,Albany County,Athens,12015,42.2765146,-73.85924,60693
20832,New York,Albany County,Catskill,12414,42.1910934,-73.91636,67640
20833,New York,Albany County,Richfield Springs,13439,42.9179832,-75.05449490000001,64309
20834,New York,Albany County,Frankfort,13340,43.0434447,-75.1518554,70075
20835,New York,Albany County,Mohawk,13407,43.0093769,-75.0071392,42490
20836,New York,Albany County,Van Hornesville,13475,42.964074,-74.8279088,69317
20837,New York,Albany County,Ilion,13357,43.0456953,-75.0278155,73469
20838,New York,Albany County,Newport,13416,43.1717791,-74.96291009999999,68238
20839,New York,Albany County,Amherst,14226,42.9685662,-78.77141759999999,93675
20840,New York,Albany County,Old Forge,13420,43.737246899999995,-74.9352952,96425
20841,New York,Albany County,Chaumont,13622,44.0856691,-76.2328827,59350
20842,New York,Albany County,La Fargeville,13656,44.122623600000004,-75.9227047,83940
20843,New York,Albany County,Evans Mills,13637,44.054446500000005,-75.799726,0
20844,New York,Albany County,Black River,13612,44.0423316,-75.75087979999999,117568
20845,New York,Albany County,Black River,13612,43.978858100000004,-75.78168559999999,66154
20846,New York,Albany County,Watertown,13601,43.985673,-75.8920376,55087
20847,New York,Albany County,Dexter,13634,43.9805388,-76.01914350000001,70621
20848,New York,Albany County,Watertown,13601,43.96205689999999,-75.92303620000001,66532
20849,New York,Albany County,Watertown,13601,43.8758922,-75.8685168,83765
20850,New York,Albany County,Cheektowaga,14225,42.920649600000004,-78.74567459999999,55280
20851,New York,Albany County,Brooklyn,11201,40.700215,-73.9938088,86787
20852,New York,Albany County,Brooklyn,11201,40.6951344,-73.99286140000001,95907
20853,New York,Albany County,Brooklyn,11201,40.6942526,-73.9829865,136668
20854,New York,Albany County,Brooklyn,11220,40.6434585,-74.0216933,47261
20855,New York,Albany County,Brooklyn,11217,40.6916164,-73.9776998,84742
20856,New York,Albany County,Brooklyn,11217,40.6853252,-73.9761803,61384
20857,New York,Albany County,Brooklyn,11217,40.6865997,-73.9850537,116604
20858,New York,Albany County,Brooklyn,11201,40.688146,-73.995287,125893
20859,New York,Albany County,Brooklyn,11209,40.6245708,-74.0488811,0
20860,New York,Albany County,Brooklyn,11209,40.618244,-74.04637779999999,83499
20861,New York,Albany County,Cheektowaga,14225,42.9095064,-78.77343959999999,51428
20862,New York,Albany County,Brooklyn,11209,40.616786499999996,-74.0394733,64097
20863,New York,Albany County,Brooklyn,11231,40.679407299999994,-74.006119,72424
20864,New York,Albany County,Brooklyn,11209,40.6289253,-74.0288094,81649
20865,New York,Albany County,Brooklyn,11209,40.6321309,-74.0274985,82282
20866,New York,Albany County,Brooklyn,11209,40.6351749,-74.0262304,49204
20867,New York,Albany County,Brooklyn,11217,40.683021000000004,-73.9861157,25154
20868,New York,Albany County,Brooklyn,11231,40.681295299999995,-73.99201629999999,159813
20869,New York,Albany County,Brooklyn,11220,40.64632039999999,-74.012337,54610
20870,New York,Albany County,Brooklyn,11232,40.6538976,-74.0044859,59226
20871,New York,Albany County,Brooklyn,11232,40.645316799999996,-73.99933840000001,37734
20872,New York,Albany County,Cheektowaga,14206,42.8804149,-78.79223909999999,62313
20873,New York,Albany County,Brooklyn,11220,40.6437764,-74.0081153,34886
20874,New York,Albany County,Brooklyn,11220,40.6392844,-74.01278719999999,60059
20875,New York,Albany County,Brooklyn,11220,40.641116,-74.00371059999999,49476
20876,New York,Albany County,Brooklyn,11220,40.6394233,-73.9992118,70820
20877,New York,Albany County,Brooklyn,11215,40.675401799999996,-73.98897029999999,80681
20878,New York,Albany County,Brooklyn,11209,40.634819,-74.0190415,59495
20879,New York,Albany County,Brooklyn,11217,40.680769299999994,-73.9760267,124185
20880,New York,Albany County,Brooklyn,11228,40.6279744,-74.0156708,92798
20881,New York,Albany County,Brooklyn,11215,40.672810999999996,-73.98331329999999,142939
20882,New York,Albany County,Brooklyn,11209,40.6243111,-74.02551740000001,92449
20883,New York,Albany County,West Seneca,14224,42.811774,-78.7452433,81668
20884,New York,Albany County,Brooklyn,11228,40.622504600000006,-74.0224901,84291
20885,New York,Albany County,Brooklyn,11215,40.659855799999995,-73.989672,83334
20886,New York,Albany County,Brooklyn,11228,40.615378299999996,-74.01075859999999,94679
20887,New York,Albany County,Brooklyn,11215,40.668100200000005,-73.9805759,133294
20888,New York,Albany County,Brooklyn,11215,40.673052399999996,-73.9764165,124424
20889,New York,Albany County,Brooklyn,11217,40.679888500000004,-73.9731895,118734
20890,New York,Albany County,Brooklyn,11215,40.6699761,-73.9740401,101767
